   156   0.427376E+04   0.987460E+00  -0.430579E+02   0.331682E+07   0.365599E+04
   157   0.430305E+04   0.980468E+00  -0.429535E+02   0.329784E+07   0.362380E+04
   158   0.433213E+04   0.973141E+00  -0.428251E+02   0.327902E+07   0.359177E+04
   159   0.436099E+04   0.965476E+00  -0.426724E+02   0.326035E+07   0.355991E+04
   160   0.438960E+04   0.957497E+00  -0.424953E+02   0.324184E+07   0.352823E+04
   161   0.441795E+04   0.949217E+00  -0.422935E+02   0.322346E+07   0.349675E+04
   162   0.444604E+04   0.940649E+00  -0.420669E+02   0.320524E+07   0.346548E+04
   163   0.447385E+04   0.931822E+00  -0.418153E+02   0.318717E+07   0.343443E+04
   164   0.450136E+04   0.922735E+00  -0.415385E+02   0.316924E+07   0.340361E+04
   165   0.452858E+04   0.913410E+00  -0.412364E+02   0.315145E+07   0.337304E+04
   166   0.455548E+04   0.903867E+00  -0.409089E+02   0.313381E+07   0.334273E+04
   167   0.458207E+04   0.894128E+00  -0.405558E+02   0.311632E+07   0.331269E+04
   168   0.460833E+04   0.884215E+00  -0.401773E+02   0.309896E+07   0.328293E+04
   169   0.463425E+04   0.874147E+00  -0.397732E+02   0.308175E+07   0.325347E+04
   170   0.465984E+04   0.863940E+00  -0.393434E+02   0.306468E+07   0.322431E+04
   171   0.468507E+04   0.853622E+00  -0.388880E+02   0.304775E+07   0.319548E+04
   172   0.470995E+04   0.843214E+00  -0.384068E+02   0.303095E+07   0.316697E+04
   173   0.473446E+04   0.832737E+00  -0.379000E+02   0.301430E+07   0.313882E+04
   174   0.475860E+04   0.822212E+00  -0.373674E+02   0.299778E+07   0.311101E+04
   175   0.478236E+04   0.811677E+00  -0.368092E+02   0.298140E+07   0.308358E+04
   176   0.480572E+04   0.801144E+00  -0.362254E+02   0.296515E+07   0.305653E+04
   177   0.482869E+04   0.790647E+00  -0.356161E+02   0.294903E+07   0.302985E+04
   178   0.485125E+04   0.780207E+00  -0.349811E+02   0.293305E+07   0.300353E+04
   179   0.487339E+04   0.769843E+00  -0.343206E+02   0.291720E+07   0.297757E+04
   180   0.489511E+04   0.759589E+00  -0.336346E+02   0.290148E+07   0.295195E+04
   181   0.491641E+04   0.749472E+00  -0.329233E+02   0.288589E+07   0.292666E+04
   182   0.493727E+04   0.739520E+00  -0.321867E+02   0.287042E+07   0.290170E+04
   183   0.495769E+04   0.729750E+00  -0.314250E+02   0.285509E+07   0.287706E+04
   184   0.497767E+04   0.720199E+00  -0.306384E+02   0.283987E+07   0.285273E+04
   185   0.499719E+04   0.710899E+00  -0.298268E+02   0.282478E+07   0.282869E+04
   186   0.501624E+04   0.701871E+00  -0.289905E+02   0.280982E+07   0.280494E+04
   187   0.503483E+04   0.693143E+00  -0.281296E+02   0.279497E+07   0.278148E+04
   188   0.505296E+04   0.684751E+00  -0.272445E+02   0.278025E+07   0.275828E+04
   189   0.507059E+04   0.676724E+00  -0.263351E+02   0.276564E+07   0.273534E+04
   190   0.508775E+04   0.669094E+00  -0.254019E+02   0.275115E+07   0.271265E+04
   191   0.510441E+04   0.661889E+00  -0.244450E+02   0.273678E+07   0.269021E+04
   192   0.512057E+04   0.655141E+00  -0.234646E+02   0.272252E+07   0.266800E+04
   193   0.513622E+04   0.648882E+00  -0.224609E+02   0.270838E+07   0.264601E+04
   194   0.515136E+04   0.643144E+00  -0.214343E+02   0.269435E+07   0.262424E+04
   195   0.516599E+04   0.637960E+00  -0.203851E+02   0.268043E+07   0.260267E+04
   196   0.518011E+04   0.633363E+00  -0.193137E+02   0.266662E+07   0.258130E+04
   197   0.519371E+04   0.629387E+00  -0.182204E+02   0.265292E+07   0.256011E+04
   198   0.520679E+04   0.626065E+00  -0.171055E+02   0.263933E+07   0.253910E+04
   199   0.521934E+04   0.623429E+00  -0.159693E+02   0.262584E+07   0.251826E+04
   200   0.523137E+04   0.621514E+00  -0.148123E+02   0.261246E+07   0.249757E+04
   201   0.524287E+04   0.620353E+00  -0.136348E+02   0.259919E+07   0.247704E+04
   202   0.525383E+04   0.619980E+00  -0.124372E+02   0.258601E+07   0.245665E+04
   203   0.526422E+04   0.620431E+00  -0.112198E+02   0.257294E+07   0.243641E+04
   204   0.527406E+04   0.621739E+00  -0.998293E+01   0.255997E+07   0.241632E+04
   205   0.528331E+04   0.623938E+00  -0.872711E+01   0.254710E+07   0.239638E+04
   206   0.529198E+04   0.627063E+00  -0.745262E+01   0.253434E+07   0.237658E+04
   207   0.530006E+04   0.631149E+00  -0.615980E+01   0.252167E+07   0.235693E+04
   208   0.530754E+04   0.636230E+00  -0.484920E+01   0.250909E+07   0.233742E+04
   209   0.531444E+04   0.642340E+00  -0.352130E+01   0.249662E+07   0.231806E+04
   210   0.532076E+04   0.649513E+00  -0.217661E+01   0.248424E+07   0.229884E+04
   211   0.532650E+04   0.657786E+00  -0.815636E+00   0.247196E+07   0.227977E+04
   212   0.533167E+04   0.667190E+00   0.561112E+00   0.245977E+07   0.226083E+04
   213   0.533628E+04   0.677761E+00   0.195313E+01   0.244768E+07   0.224204E+04
   214   0.534034E+04   0.689534E+00   0.335991E+01   0.243568E+07   0.222339E+04
   215   0.534383E+04   0.702537E+00   0.478091E+01   0.242377E+07   0.220488E+04
   216   0.534675E+04   0.716812E+00   0.621558E+01   0.241196E+07   0.218651E+04
   217   0.534910E+04   0.732387E+00   0.766336E+01   0.240023E+07   0.216828E+04
   218   0.535088E+04   0.749289E+00   0.912379E+01   0.238860E+07   0.215019E+04
   219   0.535207E+04   0.767561E+00   0.105962E+02   0.237705E+07   0.213224E+04
   220   0.535268E+04   0.787230E+00   0.120802E+02   0.236559E+07   0.211443E+04
   221   0.535271E+04   0.808324E+00   0.135751E+02   0.235422E+07   0.209675E+04
   222   0.535214E+04   0.830884E+00   0.150804E+02   0.234294E+07   0.207922E+04
   223   0.535098E+04   0.854931E+00   0.165953E+02   0.233174E+07   0.206181E+04
   224   0.534924E+04   0.880500E+00   0.181195E+02   0.232063E+07   0.204455E+04
   225   0.534692E+04   0.907610E+00   0.196521E+02   0.230960E+07   0.202741E+04
   226   0.534401E+04   0.936304E+00   0.211927E+02   0.229865E+07   0.201042E+04
   227   0.534052E+04   0.966610E+00   0.227406E+02   0.228779E+07   0.199355E+04
   228   0.533645E+04   0.998547E+00   0.242952E+02   0.227701E+07   0.197682E+04
   229   0.533180E+04   0.103215E+01   0.258557E+02   0.226631E+07   0.196023E+04
   230   0.532657E+04   0.106745E+01   0.274217E+02   0.225569E+07   0.194376E+04
   231   0.532077E+04   0.110445E+01   0.289924E+02   0.224514E+07   0.192743E+04
   232   0.531440E+04   0.114319E+01   0.305672E+02   0.223468E+07   0.191123E+04
   233   0.530745E+04   0.118371E+01   0.321454E+02   0.222429E+07   0.189516E+04
   234   0.529993E+04   0.122601E+01   0.337264E+02   0.221398E+07   0.187922E+04
   235   0.529185E+04   0.127012E+01   0.353094E+02   0.220375E+07   0.186340E+04
   236   0.528319E+04   0.131608E+01   0.368939E+02   0.219359E+07   0.184772E+04
   237   0.527398E+04   0.136389E+01   0.384791E+02   0.218350E+07   0.183217E+04
   238   0.526421E+04   0.141358E+01   0.400644E+02   0.217349E+07   0.181674E+04
   239   0.525388E+04   0.146515E+01   0.416491E+02   0.216355E+07   0.180144E+04
   240   0.524300E+04   0.151865E+01   0.432323E+02   0.215369E+07   0.178626E+04
   241   0.523157E+04   0.157408E+01   0.448136E+02   0.214389E+07   0.177122E+04
   242   0.521960E+04   0.163146E+01   0.463921E+02   0.213416E+07   0.175629E+04
   243   0.520708E+04   0.169081E+01   0.479671E+02   0.212450E+07   0.174150E+04
   244   0.519403E+04   0.175214E+01   0.495382E+02   0.211492E+07   0.172682E+04
   245   0.518046E+04   0.181547E+01   0.511044E+02   0.210539E+07   0.171227E+04
   246   0.516636E+04   0.188080E+01   0.526653E+02   0.209594E+07   0.169785E+04
   247   0.515174E+04   0.194816E+01   0.542201E+02   0.208655E+07   0.168354E+04
   248   0.513662E+04   0.201756E+01   0.557680E+02   0.207722E+07   0.166936E+04
   249   0.512099E+04   0.208899E+01   0.573085E+02   0.206796E+07   0.165530E+04
   250   0.510486E+04   0.216248E+01   0.588408E+02   0.205877E+07   0.164136E+04
   251   0.508823E+04   0.223803E+01   0.603641E+02   0.204963E+07   0.162754E+04
